,True,Predicted
0,0.000272012,0.00045109261703665023
1,0.000328521,0.0005127051156842046
2,0.000430804,0.0006144476830583012
3,0.000491508,0.0006744876050359053
4,0.000492211,0.0006724499986885601
5,0.00044082,0.0006190499293549227
6,0.000347356,0.0005272187180588258
7,0.000263411,0.0004470395556377912
8,0.000259241,0.00044323763768060436
9,0.0003166,0.000495895199097178
10,0.000319357,0.0004946971014878507
11,0.000212732,0.0003871126767241274
12,0.000115629,0.00028779460865697244
13,8.87504e-05,0.0002649335273039792
14,0.000148341,0.0003239826430028049
15,0.00023846,0.0004149540139876357
16,0.000308296,0.0004848054785863995
17,0.000364619,0.0005376320828874182
18,0.000296171,0.00047732519616536787
19,0.000205911,0.00038186455780096697
20,0.000299914,0.0004723047594442248
21,0.000475986,0.0006646991605793853
22,0.000530978,0.0007216964950093097
23,0.000449751,0.0006283304114661491
24,0.000329792,0.0005065638885081683
25,0.000207937,0.00038847953503254367
26,0.000198512,0.0003716723705977204
27,0.00027642,0.00045785984011418684
28,0.000319076,0.0005091096441473329
29,0.000230702,0.0004102923032322673
30,6.91455e-05,0.00023088455774780784
31,-4.98725e-05,0.00011398881926538669
32,4.39017e-06,0.00017987861720257533
33,0.000175215,0.0003599043564429599
34,0.000313804,0.0004958259638903308
35,0.000296841,0.0004749619357872217
36,0.000200701,0.00036915552051370394
37,0.000189773,0.0003541429265197238
38,0.000303763,0.00048586441666252666
39,0.000427445,0.0006284053909904473
40,0.000518489,0.0007065186427559803
41,0.000485603,0.0006608749804307157
42,0.000276674,0.00045094984448127286
43,0.000150997,0.0003175381174413776
44,0.000281757,0.0004618749626086572
45,0.000353211,0.0005648882506664861
46,0.000289995,0.0004779784946522331
47,0.000239209,0.0003958781526584805
48,5.76403e-05,0.00023085043732588024
49,-0.00011238,5.64978776054545e-05
50,-6.52645e-05,0.00010330725555635304
51,0.000178109,0.0003642571377519967
52,0.000339397,0.0005326538358595517
53,0.000203208,0.00037853751230774497
54,-2.94011e-05,0.00012079753641931485
55,5.45688e-05,0.00021070546330092125
56,0.000268808,0.0004723492880669781
57,0.000375355,0.0005776963720633236
58,0.00042006,0.0005962831338017577
59,0.000515394,0.0006890334623341177
60,0.00040471,0.0005907114888353319
61,0.00013944,0.00031097859358908094
62,0.000133254,0.0003072545879332812
63,0.000294673,0.0005028756839150288
64,0.000437944,0.0006221443815446517
65,0.000333618,0.0004986911692442401
66,9.86893e-05,0.00027049014355507144
67,8.66108e-06,0.00018756585718626305
68,8.33773e-05,0.0002660598140314963
69,2.63349e-05,0.00021641023044895527
70,6.82055e-05,0.00023170290384616192
71,0.000243958,0.00041041964547266835
72,0.000311627,0.0004883596153560546
73,0.000192072,0.00037175168108892747
74,0.000190024,0.0003749131633222085
75,0.000346909,0.000541220826349493
76,0.000421493,0.0006047785343118695
77,0.000215694,0.00038885323384835836
78,8.76632e-05,0.00024502238406693197
79,0.00017378,0.0003495825441643387
80,0.000357571,0.0005506806482328591
81,0.000301351,0.0005067938165970017
82,9.408e-05,0.00028051428484970057
83,-1.27212e-05,0.0001495066030727752
84,-1.4081e-05,0.00014209530630782648
85,-0.000187692,-9.736599268278875e-06
86,-0.00020847,-3.3678415496665426e-05
87,0.000457844,0.0006233170970484096
88,0.00064081,0.0008766301448720366
89,0.000130197,0.00031260466675592946
90,-0.000103931,1.214145864331672e-05
91,3.6101e-05,0.0002130891789637712
92,0.000328966,0.0005231628778956248
93,0.000478278,0.0006697441117418876
94,0.000727516,0.0009143291300166016
95,0.000884913,0.0010937484461162718
96,0.000490494,0.0006911626281050668
97,9.87208e-05,0.00023664970035194
98,5.03341e-05,0.00023110960962387643
99,0.000481546,0.0006913204473890152
100,0.000538463,0.0007440961896539017
101,0.000150817,0.0003023564445601258
102,-1.07654e-05,0.0001371671040762456
103,-0.000193655,1.2787563891490466e-05
104,-0.000268679,-0.00011169812765797817
105,-0.000242095,-7.510604790230636e-05
106,0.000178657,0.00036698407797580327
107,0.000516454,0.0007052769551818644
108,0.000243573,0.0004143187516980478
109,-0.000257556,-9.322953335626341e-05
110,-0.000112179,5.276951567718995e-05
111,0.000420169,0.0006119685688488958
112,0.000492053,0.0006884808614676408
113,0.000256318,0.0004169476380488102
114,0.00043215,0.0005859321262224084
115,0.000558362,0.0007685773496512014
116,0.000174947,0.00038569408510066887
117,0.000162817,0.0003259078043338268
118,0.000504218,0.0007180494142995157
119,0.000295974,0.0005096366293165037
120,1.09386e-05,0.00010575403360821501
121,-8.14802e-05,6.763938549127335e-05
122,0.000277695,0.000496414168201499
123,0.000492087,0.0007208044839873875
124,0.000284104,0.0004603300526836327
125,9.44969e-05,0.0002386143429020006
126,0.000183095,0.00034787621913616505
127,0.000128316,0.0003065696022951312
128,-2.84184e-05,0.0001388247887355526
129,0.000134766,0.00033561299357245125
130,0.000560066,0.000765702105378179
131,0.00033277,0.0005086846268455539
132,-0.000116968,7.759726904379045e-06
133,-0.00014202,3.595979242703443e-05
134,0.000132136,0.0003519799289363741
135,0.000216624,0.00040605043403217655
136,0.000179853,0.00034637373070349074
137,0.000418928,0.000592453668306875
138,-4.47304e-05,0.00017863234303571568
139,-0.000644608,-0.0005252548442197754
140,-0.000733484,-0.000615223409481908
141,-6.92717e-05,0.00011809063315457025
142,0.000991152,0.001194425496798573
143,0.00110007,0.0013411860052519639
144,0.000318756,0.0005255025054615742
145,4.94556e-05,0.00018410928506556578
146,-1.8254e-05,0.00015862279105771445
147,0.000129914,0.0002813215738886667
148,0.000327127,0.0005268750372354497
149,0.000852005,0.0010542338391360075
150,0.000910616,0.0011002654609847374
151,0.00020712,0.00037032444338051796
152,-0.000431785,-0.0002635761007774584
153,-0.000189604,7.821874755632992e-06
154,0.000378084,0.0006017779204738458
155,0.0003525,0.0005458865802994428
156,-7.81547e-05,5.611862734886983e-05
157,-9.68527e-05,3.113323108696942e-05
158,-8.99219e-05,0.0001109313596865128
159,-0.0003096,-0.00011327739049631792
160,-0.000630408,-0.0004515206028343348
161,8.19394e-05,0.0001979979641741378
162,0.000683764,0.0008690192732007119
163,0.000392735,0.0005908345760051864
164,0.000174563,0.0003550844443676924
165,5.02929e-05,0.00030791267518867377
166,0.000448717,0.0006104221814459187
167,0.000806372,0.0009458096035597345
168,0.000668992,0.0008669486708455734
169,0.000803005,0.0009794849372774372
170,0.00083276,0.0010463942412334564
171,0.000504041,0.0007060505254156408
172,7.9627e-05,0.00026612874232274404
173,0.00027968,0.0004499292153418355
174,0.00063972,0.0008224780726952392
175,0.000274318,0.00046647964409807235
176,-0.000204729,-5.263099980688662e-05
177,-0.000211957,-4.863561605372759e-05
178,4.08358e-05,0.00022839569582098416
179,-2.13088e-05,0.0001755932559429078
180,-0.000124375,4.060555378490376e-05
181,-0.000274851,-0.00010964316598322258
182,-0.000513989,-0.00037405842343517877
183,-0.000418791,-0.00030495683487070073
184,-4.66277e-05,0.0001486470248927338
185,0.000433986,0.0006786920076451114
186,0.000820319,0.0010197780735446895
187,0.000309052,0.0004925391434067984
188,-0.000152667,-3.250226011445185e-05
189,-0.000195872,-2.6612519297782254e-05
190,-0.000113851,8.826636078326632e-05
191,0.000164294,0.00033692370604626257
192,0.000534261,0.0007331747540928824
193,0.000558856,0.000761133199379045
194,0.00036021,0.0005033231577271965
195,-9.80571e-06,0.00017642072736801198
196,-0.000266549,-4.4294707159051815e-05
197,0.000161449,0.0003282433369787562
198,0.000363282,0.000555115183923675
199,4.97464e-05,0.00021087589281089462
200,-0.000166494,-3.940146183871177e-05
201,-0.000240941,-5.8975499703993655e-05
202,-0.000297237,-0.0001065893524431173
203,-0.000192924,-2.302791706376315e-05
204,0.000238953,0.0004234730962287912
205,0.000819169,0.0010180093300996985
206,0.000688935,0.0009134634869915042
207,-0.000181056,1.7847198791403136e-05
208,-0.000745254,-0.0006022507158726507
209,-0.000679727,-0.0005320365938979133
210,-0.000194529,-5.222705849428639e-05
211,0.000585393,0.0007346054834349897
212,0.0010944,0.001334612315249588
213,0.000359672,0.0006498532119364062
214,-0.000433338,-0.00030489341493674
215,-0.000762146,-0.0006303294486064675
216,-0.000865365,-0.0006592627476288995
217,3.64412e-05,0.00015967261895030675
218,0.00072769,0.0009293823622765407
219,0.000645034,0.0008608117622024338
220,0.000277335,0.00043681195777684156
221,-2.04691e-05,0.00015140556053693598
222,-0.000243771,-3.6482791488444894e-05
223,-5.98249e-05,0.0001346015808964166
224,0.000657359,0.0008264954696220574
225,0.00103414,0.00122061160454527
226,0.00073017,0.0009234193985148172
227,0.000170212,0.0003676441474456759
228,-0.000409933,-0.00020674225115715624
229,-0.000151431,-1.2587713187081365e-05
230,0.000618722,0.0007903469530599535
