,OK=0,Ground motion,Load factor,E - glob,Gl Drift,Gl Drift - class,Element ID,Section ID (E el.),E el.,Section ID (PA el.),PA el.,PA el. - class
17,-1,IMPVALL_H-E11140,1,9.04160508014529,0.5405342857142857,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[2.816761984039847, 3.007800561248678, 3.058199030139661, 2.5147941891148666, 0.7186558586241268, 0.1743593674373545, 2.046143379426654, 0.24186304311808418, 0.8050757051844469, 0.7461924898038832, 0.19326519112264912, 0.2500706737493314, 0.11162316442158181, 0.17660823270050743, 0.06826874032950483, 0.17280506805577558, 0.18973554687948474, 0.029632901784213305, 0.02884930668627543, 0.023013676326252452, 0.02739841199363737]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1]","[1.3559763791762693, 1.2683508735557152, 1.322534084644539, 1.1222840885395169, 0.6750686344560246, 0.3749907547547013, 1.8427275893117883, 0.21441433610321903, 0.4437528526891739, 0.4184628572306321, 0.1805951674419014, 0.3254232689529404, 0.20184312064808077, 0.2671224030645038, 0.10800407545921414, 0.17305525973317207, 0.18622780167900405, 0.092190935497798, 0.09707987670036523, 0.09048355421301227, 0.09850667497907928]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Severe', 'Moderate', 'Collapse', 'Moderate', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Moderate', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
18,0,IMPVALL_H-ECC092,1,1.2326365995859714,0.38102,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.7393746629193921, 0.7022029288642737, 0.7636463839871859, 0.32016997322150054, 0.07096285101360568, 0.028204049040968966, 0.14565789502198997, 0.009786311792035084, 0.08131980923374571, 0.08159250832380179, 0.015299094923424753, 0.008355123427637034, 0.003988497082123946, 0.011337086570566542, 0.000571339411461948, 0.0028453069577293404, 0.00243778821954061, 0.0008290511231466076, 0.00013464591183464758, 0.00014731503782932222, 0.0002034554582134579]","[1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0.7109306696859814, 0.6749545902616355, 0.7132315907147926, 0.4678178976384214, 0.3236479948599319, 0.22544761980096042, 0.460135559084543, 0.10045290096170413, 0.22905608124149293, 0.22935424801673845, 0.12981079120812422, 0.1615378282542547, 0.1395664853176207, 0.1723081743569909, 0.057955681202931125, 0.0810148142965801, 0.0765986436121782, 0.06692506938070915, 0.07126508791511627, 0.06733802179189076, 0.0657074031873848]","['Severe', 'Severe', 'Severe', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
19,0,IMPVALL_H-EDA360,1,29.470456587552537,1.6591371428571429,Severe,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 3, 5]","[21.746737951227995, 22.175744759964783, 22.131530519766137, 22.22515979057919, 4.175735848484084, 0.11640171853089384, 0.23467731607483866, 0.030582441471887507, 0.32256448804870363, 0.4967425367596907, 0.08507944928648979, 0.043457531276993325, 0.018199952680173933, 0.03645061806292556, 0.0069519140364494025, 0.02303006042895437, 0.02594296609102611, 0.004141559687346779, 0.0013565673667014562, 0.0002902311168849999, 0.0016362048670140183]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[5.524972623341645, 5.472074617540717, 5.487902678436825, 5.475761738803648, 2.4085351255495415, 0.4100090793643622, 0.49945207851108525, 0.15333626428484753, 0.4354812931887405, 0.5330308795565369, 0.2304978953352082, 0.25146839556691636, 0.1912942254512954, 0.2501625893637119, 0.09874365340047635, 0.13519891649673516, 0.1456942425602636, 0.07459315489928656, 0.09148930404494053, 0.08265140165967971, 0.0923663472318762]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Collapse', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Severe', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
20,0,IMPVALL_H-EMO000,1,7.493519926397614,0.6941142857142857,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[5.583197868778909, 4.988516275151462, 5.111752468602317, 5.234204023699193, 2.7454539002424982, 0.11151427734103322, 0.18843195768591695, 0.035029484734793684, 0.2312344199952705, 0.2638116388082347, 0.05589149736844419, 0.04019593261053314, 0.016012524531318253, 0.02989540001331087, 0.003678712095076726, 0.014994113144888707, 0.017624772966506427, 0.0012668561067073153, 0.0007783664867037886, 0.00022765643666204215, 0.00046526441041500164]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[2.0019083068791903, 1.8600344726612774, 1.856901618903763, 1.9846880030182652, 1.9346855280106494, 0.38100323480831016, 0.4477181795075826, 0.16048128912031634, 0.34390067689022247, 0.3775365702786731, 0.1774545750768055, 0.24663922952591258, 0.18028971817621334, 0.22119564419889917, 0.08788860986924531, 0.12034694734040316, 0.12910011067298935, 0.07097481344194602, 0.08411321938034143, 0.08142317813258218, 0.08661566837036191]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Collapse', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
21,0,IMPVALL_H-SHP000,1,2.46853406167122,0.31728000000000006,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.32436031544526484, 0.4518535626804219, 0.4540535747414053, 0.3055981400219654, 0.17192017026388678, 0.042573930897854634, 0.1015677370170079, 0.042974093311745204, 0.18862142989011135, 0.1901362161760159, 0.030162127388570763, 0.03566364172038956, 0.01552857448088999, 0.026878526860234564, 0.006084621238570164, 0.019125370322038683, 0.019981093981359457, 0.001991431361162253, 0.002134829125583195, 0.0021148684677178156, 0.0024580235157012293]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5]","[0.3281720868007639, 0.3928593878852327, 0.3850586789758227, 0.34583438783024567, 0.41868671848081335, 0.21508528846889624, 0.3208785373769388, 0.1471835132115488, 0.25848442306641894, 0.25807161653346716, 0.1193694288795675, 0.206090367367422, 0.1531252249453966, 0.18689665824040572, 0.07717609735669899, 0.10729356702211201, 0.10297302204670113, 0.08246195527924081, 0.08164033449971453, 0.07432158596929311, 0.07985157862247591]","['Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Minor', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
22,0,IMPVALL_I-ELC180,1,31.32128074327459,1.1189857142857143,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5]","[26.0225740440318, 24.757099409335996, 25.173981443539635, 24.264692610435155, 4.592654306490594, 0.09362934024182987, 0.24768875040079877, 0.06476683231761086, 0.3204000226901278, 0.3643563542718647, 0.0672105120480234, 0.07258185728860085, 0.02178599721150213, 0.04204278927738864, 0.009824671663459763, 0.052803118540065454, 0.054433616270059146, 0.006872847563863668, 0.002093541277463455, 0.00046359863891521193, 0.0006534588838694954]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[4.1942982102129855, 4.076291536029341, 4.0925036456340855, 4.124875898969057, 2.249168175819373, 0.3408827165204692, 0.5100398897013871, 0.18213415059938132, 0.3544488487568381, 0.39283688945368456, 0.16349260027679194, 0.29034811549605033, 0.1874298682235598, 0.24075610559039082, 0.10055139376511542, 0.15127663314527695, 0.16038583784625124, 0.100951545880549, 0.09242634554247295, 0.08546913243340258, 0.09375541830231783]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Collapse', 'Moderate', 'Severe', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage']"
23,0,KERN_SBA132,1,0.9438293378220004,0.20422857142857143,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 5, 5]","[0.062372747483991096, 0.10903648735886964, 0.10919405868869571, 0.06239172750864765, 0.023735206688928017, 0.006361608457863633, 0.021705821805600028, 0.007716738603933723, 0.04239673327542665, 0.04244253918298048, 0.0074498702695590955, 0.00448237432220766, 0.001715002353895385, 0.004183186407964396, 0.0010118070960305058, 0.0032443884460274567, 0.0032366180901933373, 0.0010045985192137727, 0.00018246932663573408, 7.743002149068897e-05, 0.00019139559557410142]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1]","[0.14667927738731953, 0.16971896851603543, 0.16843865437985453, 0.14153926340360368, 0.19044493542426374, 0.13967114545926748, 0.18391032542888852, 0.08969738619807233, 0.12296851923588652, 0.12408739886244521, 0.08756302233181425, 0.128162788666738, 0.11112895449272853, 0.1251253731359527, 0.05771156359204696, 0.06169004666407058, 0.06338214299244609, 0.05666568910496093, 0.06205253769710147, 0.05880637204727056, 0.06291129291034983]","['Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'Minor', 'Minor', 'No damage', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
24,-1,KOBE_ABN000,1,7.0300663873953075,0.38902285714285717,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[1.4959608018922539, 2.004313610607355, 1.9985671714119946, 1.2315963203491687, 0.6422878595013481, 0.1705345022136477, 0.3798293427767315, 0.19246517844663527, 0.5955798010505616, 0.5978142950099573, 0.165727093684603, 0.1826967605037403, 0.0954355326358602, 0.14250633178976982, 0.04830588105199871, 0.10054673621371749, 0.1118886319841149, 0.01779878235157392, 0.022397815127316426, 0.019217883861677602, 0.022137773323952666]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[0.7897954791831481, 0.8035445148165822, 0.8346009860883565, 0.6627116886077951, 0.6233075470459726, 0.25736163964531156, 0.594472355702361, 0.18029060661464555, 0.3565034962829916, 0.35564357871547686, 0.17044155747171844, 0.26663315297076384, 0.1843971126681786, 0.23233137259586828, 0.08991750070922422, 0.12657692415340469, 0.13641663803088516, 0.07701365049724528, 0.0856622962401923, 0.08334089474960646, 0.0892993752671742]","['Severe', 'Severe', 'Severe', 'Severe', 'Severe', 'Moderate', 'Severe', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
25,-1,KOBE_AMA000,1,6.018008693432083,0.39553142857142853,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[1.2964513928780754, 1.7449606334461847, 1.7642083189774385, 1.3478399509258, 0.5868521590027035, 0.17062293370226253, 0.3078304987705174, 0.15083603204788973, 0.4667714299975206, 0.46959682846586226, 0.12142832234465147, 0.12602112122413897, 0.07492649843941346, 0.10436510994322405, 0.03380672766546578, 0.06290357014776307, 0.06856614159844272, 0.009357748680654705, 0.016118122231268555, 0.014741502566401669, 0.016291329047436902]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 1, 1]","[0.6319459233047647, 0.8442460729508854, 0.8131259942739146, 0.8117455697341084, 0.5799636609272649, 0.2568238561859199, 0.4850948175918489, 0.1574689636789004, 0.2985078742388006, 0.29808315428515797, 0.1535287269572061, 0.21208408040020718, 0.16164345229634514, 0.2132948518412562, 0.08104626663266347, 0.10692335373666247, 0.10690302551786271, 0.0780306370176763, 0.07995109910166329, 0.0754800951498614, 0.08144137029928487]","['Severe', 'Severe', 'Severe', 'Severe', 'Severe', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
26,0,KOBE_FKS000,1,7.192820964212363,0.6086314285714286,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 1, 5]","[5.812280961784312, 5.770631403241046, 5.5828065325608796, 6.038279539027305, 0.22787581263140047, 0.09017811068162994, 2.3242481560767345, 0.046545762580223415, 0.2464704875480865, 0.23847804764717137, 0.04387861801276008, 0.025529298263967427, 0.012103369695292035, 0.02935272134159282, 0.002224687921937949, 0.01699136121002479, 0.015890435766531392, 0.0033947723940620563, 0.0005101047307934234, 0.0001868894241539396, 0.0007123633447381489]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[1.8186492218785357, 1.6502855185275775, 1.653262976880124, 1.7173498956334448, 0.5199740349788967, 0.34702507545957484, 1.7396826094399163, 0.14993956218337506, 0.31914419381314996, 0.31361898487454914, 0.16209000346054692, 0.20913934407246346, 0.1676527076624198, 0.21878535835984922, 0.07869657300677108, 0.11667120479864228, 0.10857601148964796, 0.08546085914188964, 0.08355060534443257, 0.077711725135546, 0.08228393312752882]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Severe', 'Moderate', 'Collapse', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Minor', 'Moderate', 'No damage', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
27,0,KOBE_KAK000,1,14.973536179807647,0.5780942857142857,Moderate,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[11.810832623118307, 10.862513708672942, 10.790125707670303, 12.519046241461849, 5.9984124299350094, 0.12312252757671269, 0.2718717379524904, 0.05394335384365376, 0.7854751771931441, 1.1653120673120827, 0.11284556801588473, 0.060032242440029915, 0.02544233733266041, 0.05017491022962669, 0.009302570727827175, 0.03576234573539049, 0.03950418157475246, 0.002579764750603423, 0.001523912221565192, 0.0007621643009628667, 0.000977041649470184]","[1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1]","[1.9945102458864943, 1.848389878263665, 1.840679306343656, 2.0764120927343397, 2.332816481959769, 0.3860595377490381, 0.5356003667335147, 0.16514786860979438, 0.6303456011259245, 0.746603207681986, 0.24604485105957047, 0.27071499154888445, 0.20019124753816392, 0.26040357403538655, 0.10365777051138889, 0.14963236140387084, 0.1603257505649457, 0.07977001932291229, 0.09431946039020445, 0.08499129718467135, 0.09442993246690633]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Collapse', 'Moderate', 'Severe', 'Minor', 'Severe', 'Severe', 'Moderate', 'Moderate', 'Moderate', 'Moderate', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage']"
28,0,KOBE_KBU000,1,3.176441100781561,0.4707,Minor,"[1020, 1121, 1222, 1323, 2021, 2122, 2223, 2030, 2131, 2232, 2333, 3031, 3132, 3233, 3040, 3141, 3242, 3343, 4041, 4142, 4243]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 1, 1, 5]","[2.1659132478643963, 2.7300982048516866, 2.5974284630866724, 2.8918460295617963, 0.18723466108164527, 0.0345028926799582, 0.0823558656177003, 0.02201265807107901, 0.12770907598205083, 0.12869588598843465, 0.01969670394043095, 0.01413857881987916, 0.005411187741521364, 0.010676489576497309, 0.0014184954441997968, 0.004740210720948355, 0.004937442972256243, 0.0012774909515552036, 0.00033155085637131697, 0.00023351494299579602, 0.0002487941205796358]","[1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 5, 1, 1]","[1.0432046500563346, 1.195819177568506, 1.1584769565013961, 1.2322020111777006, 0.5080734729134686, 0.23432664327402955, 0.33673073328037373, 0.13695156222965518, 0.2481470134333921, 0.24819727842135952, 0.11477124792409195, 0.1775447929508633, 0.14257158542039505, 0.1656843832874427, 0.0686561911375122, 0.08179625494674835, 0.08377250120380361, 0.06844686592437894, 0.07195573862157938, 0.06823745622188639, 0.07234462721909855]","['Collapse', 'Collapse', 'Collapse', 'Collapse', 'Severe', 'Moderate', 'Moderate', 'Minor', 'Moderate', 'Moderate', 'Minor', 'Minor', 'Minor', 'Minor', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage', 'No damage']"
